,name,address,zip_code,distance,lat,lon
0,Theocharis Sergkei design,1445 Clark Rue,H2X 0C4,326,45.510259,-73.565136
1,International Photo Imaging,159 Sainte Antoine Rue O,H2Z 2A7,534,45.504984,-73.559108
2,DevFortress,3 Ville-Marie Pl,H3B 2E3,733,45.501611,-73.568589
3,Reelstreet,20 Guilbault Rue E,H2X 1A1,857,45.514795,-73.573951
